epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
502,21241.9,0.21077,0.42052,0.14864,0.77364,0,0.98694,0.98875,0.99025,0.86553,0.97958,0.98134,0.98333,0.76264,0.58341,1.97541,0.27091,1.20311,0,0.00050401,0.00050401,0.00050401
503,21287.7,0.21339,0.4248,0.14821,0.77481,0,0.98692,0.98878,0.99027,0.86586,0.97948,0.98129,0.98318,0.76281,0.58304,1.97595,0.27095,1.2033,0,0.00050302,0.00050302,0.00050302
504,21334.9,0.21516,0.43248,0.14857,0.7757,0,0.98687,0.98872,0.99025,0.86586,0.9795,0.98132,0.98317,0.7628,0.58314,1.9758,0.27081,1.20369,0,0.00050203,0.00050203,0.00050203
505,21376.5,0.21612,0.42648,0.1495,0.7764,0,0.98686,0.98874,0.99024,0.86593,0.97949,0.98132,0.98319,0.76284,0.5827,1.97572,0.27091,1.20346,0,0.00050104,0.00050104,0.00050104
506,21418.8,0.217,0.43649,0.15027,0.77718,0,0.98685,0.98871,0.9902,0.86591,0.97954,0.98126,0.98325,0.76294,0.58257,1.97688,0.27056,1.20368,0,0.00050005,0.00050005,0.00050005
507,21461.1,0.21491,0.43292,0.1491,0.77639,0,0.98687,0.98869,0.99022,0.86612,0.97925,0.98099,0.98317,0.76307,0.58232,1.97663,0.27061,1.20372,0,0.00049906,0.00049906,0.00049906
508,21503.4,0.21864,0.42781,0.15087,0.77634,0,0.9869,0.98867,0.99022,0.86607,0.97953,0.98125,0.98327,0.76324,0.58213,1.978,0.27037,1.20391,0,0.00049807,0.00049807,0.00049807
509,21545.6,0.21711,0.43041,0.14897,0.77725,0,0.98691,0.98867,0.99018,0.86616,0.97943,0.98114,0.98318,0.76295,0.58207,1.97661,0.27024,1.20416,0,0.00049708,0.00049708,0.00049708
510,21587.3,0.2133,0.42136,0.1486,0.7741,0,0.98691,0.98866,0.99018,0.86623,0.97954,0.98119,0.98323,0.76294,0.58202,1.9772,0.26998,1.20434,0,0.00049609,0.00049609,0.00049609
511,21629,0.21484,0.42995,0.14942,0.77629,0,0.9868,0.98858,0.99014,0.8664,0.97946,0.98122,0.98323,0.76268,0.58208,1.97831,0.27011,1.20466,0,0.0004951,0.0004951,0.0004951
512,21672.9,0.21235,0.42535,0.14823,0.77503,0,0.9868,0.98855,0.99011,0.86616,0.97933,0.98102,0.98295,0.76262,0.58194,1.98051,0.27025,1.20496,0,0.00049411,0.00049411,0.00049411
513,21714.4,0.21202,0.43172,0.14822,0.77604,0,0.98684,0.9885,0.99012,0.8664,0.97912,0.98072,0.98267,0.76243,0.58174,1.98296,0.27055,1.20503,0,0.00049312,0.00049312,0.00049312
514,21756,0.20835,0.41852,0.14653,0.77424,0,0.98687,0.98845,0.99007,0.86629,0.97967,0.98119,0.98313,0.76262,0.58157,1.98451,0.27029,1.20519,0,0.00049213,0.00049213,0.00049213
515,21797.6,0.21144,0.41857,0.14753,0.77394,0,0.98686,0.98845,0.99008,0.86623,0.97963,0.98114,0.98314,0.7627,0.58135,1.98537,0.27038,1.20558,0,0.00049114,0.00049114,0.00049114
516,21839,0.21384,0.42482,0.14784,0.77567,0,0.98687,0.98837,0.99005,0.86612,0.97954,0.98102,0.98311,0.76248,0.58123,1.9865,0.27018,1.20565,0,0.00049015,0.00049015,0.00049015
517,21880.7,0.21558,0.42814,0.14863,0.77736,0,0.98695,0.98845,0.99007,0.86628,0.97954,0.98102,0.98309,0.76251,0.58102,1.98776,0.27009,1.20575,0,0.00048916,0.00048916,0.00048916
518,21922.2,0.21099,0.41808,0.14714,0.77422,0,0.987,0.98865,0.99011,0.86637,0.97959,0.98124,0.98321,0.76285,0.58077,1.98904,0.27005,1.20573,0,0.00048817,0.00048817,0.00048817
519,21963.8,0.2159,0.4307,0.149,0.77603,0,0.98682,0.98853,0.99008,0.86641,0.97974,0.98143,0.98342,0.76283,0.58073,1.98851,0.27007,1.20597,0,0.00048718,0.00048718,0.00048718
520,22005.2,0.2139,0.42694,0.14728,0.77628,0,0.98684,0.98855,0.99,0.86627,0.97957,0.98132,0.98322,0.76271,0.58048,1.98794,0.27002,1.20581,0,0.00048619,0.00048619,0.00048619
521,22046.9,0.21122,0.42413,0.14691,0.77563,0,0.9869,0.98852,0.98999,0.86626,0.97962,0.98129,0.98327,0.76276,0.5803,1.99014,0.27,1.20578,0,0.0004852,0.0004852,0.0004852
522,22088.4,0.21483,0.4236,0.14789,0.77568,0,0.98694,0.98865,0.99003,0.86635,0.97951,0.98125,0.98318,0.76269,0.58009,1.99049,0.27018,1.20569,0,0.00048421,0.00048421,0.00048421
523,22130,0.2119,0.42103,0.1468,0.77467,0,0.98686,0.98859,0.99,0.86633,0.97943,0.9812,0.9831,0.76285,0.57996,1.99024,0.27023,1.20569,0,0.00048322,0.00048322,0.00048322
524,22171.8,0.21297,0.42077,0.14649,0.77582,0,0.98688,0.98862,0.99006,0.86624,0.97953,0.9813,0.98325,0.76261,0.57983,1.99031,0.2704,1.20566,0,0.00048223,0.00048223,0.00048223
525,22213.4,0.21316,0.42526,0.1472,0.77534,0,0.9869,0.9886,0.99003,0.86633,0.97972,0.98144,0.98336,0.76252,0.57975,1.99028,0.27062,1.20566,0,0.00048124,0.00048124,0.00048124
526,22255.2,0.21389,0.42623,0.14782,0.77651,0,0.98704,0.98867,0.99009,0.86633,0.97971,0.98134,0.98326,0.76286,0.57968,1.99139,0.27049,1.20582,0,0.00048025,0.00048025,0.00048025
527,22297.2,0.21447,0.4281,0.1481,0.77663,0,0.98714,0.98873,0.99011,0.86625,0.97963,0.98125,0.9831,0.76275,0.57956,1.99193,0.27026,1.20587,0,0.00047926,0.00047926,0.00047926
528,22338.8,0.21445,0.42603,0.1479,0.77636,0,0.98708,0.98866,0.99006,0.86622,0.97966,0.98125,0.98307,0.76279,0.57942,1.99138,0.27003,1.20604,0,0.00047827,0.00047827,0.00047827
529,22380.4,0.21061,0.4191,0.1467,0.77455,0,0.98692,0.9885,0.99,0.86632,0.97966,0.98124,0.983,0.76273,0.57936,1.99259,0.2699,1.20608,0,0.00047728,0.00047728,0.00047728
530,22422,0.2172,0.43234,0.14879,0.77812,0,0.98702,0.9884,0.99003,0.86614,0.97966,0.98107,0.98293,0.76282,0.57934,1.99374,0.27016,1.20625,0,0.00047629,0.00047629,0.00047629
531,22463.7,0.21226,0.42303,0.14767,0.77502,0,0.98698,0.9884,0.98999,0.866,0.97963,0.98107,0.9829,0.76257,0.57936,1.9935,0.26994,1.2064,0,0.0004753,0.0004753,0.0004753
532,22505.5,0.21763,0.43104,0.14972,0.77599,0,0.98695,0.98847,0.99006,0.86603,0.97951,0.98106,0.983,0.76244,0.57935,1.99321,0.26999,1.20636,0,0.00047431,0.00047431,0.00047431
533,22547.3,0.21175,0.42275,0.14687,0.77461,0,0.98691,0.98847,0.9901,0.86617,0.97953,0.98114,0.98313,0.76254,0.57931,1.99316,0.27001,1.20633,0,0.00047332,0.00047332,0.00047332
534,22588.9,0.21153,0.42068,0.14766,0.77334,0,0.98685,0.98848,0.99008,0.8661,0.97941,0.98107,0.98297,0.76242,0.57924,1.99364,0.27006,1.20652,0,0.00047233,0.00047233,0.00047233
535,22630.7,0.2157,0.42119,0.149,0.77758,0,0.98683,0.98848,0.99008,0.86631,0.9794,0.98107,0.98297,0.76236,0.57909,1.99447,0.26995,1.2066,0,0.00047134,0.00047134,0.00047134
536,22672.7,0.2205,0.45744,0.14922,0.78267,0,0.98688,0.98858,0.99012,0.86632,0.97947,0.98116,0.98301,0.76254,0.57916,1.99486,0.27004,1.20685,0,0.00047035,0.00047035,0.00047035
537,22714.3,0.21061,0.41812,0.14639,0.77424,0,0.98687,0.98859,0.99014,0.86627,0.97939,0.98108,0.98296,0.76249,0.57925,1.99581,0.26999,1.20697,0,0.00046936,0.00046936,0.00046936
538,22756.1,0.20782,0.41225,0.14606,0.77398,0,0.98676,0.98846,0.9901,0.86631,0.97933,0.98104,0.98295,0.76268,0.57909,1.99715,0.26975,1.207,0,0.00046837,0.00046837,0.00046837
539,22797.9,0.21338,0.42224,0.14727,0.77463,0,0.98678,0.9885,0.99008,0.86643,0.97936,0.98107,0.9829,0.76257,0.5789,1.99907,0.26985,1.2069,0,0.00046738,0.00046738,0.00046738
540,22839.7,0.2067,0.41501,0.14425,0.77445,0,0.98673,0.98844,0.99008,0.86644,0.97924,0.98093,0.98285,0.76279,0.57893,1.99928,0.26975,1.2071,0,0.00046639,0.00046639,0.00046639
541,22881.5,0.20618,0.414,0.1441,0.77222,0,0.98663,0.98836,0.99004,0.86644,0.97913,0.98084,0.98281,0.76287,0.57879,1.99941,0.26967,1.20716,0,0.0004654,0.0004654,0.0004654
542,22923.9,0.20629,0.41,0.14529,0.77213,0,0.9867,0.98844,0.99008,0.86642,0.97928,0.98101,0.98293,0.76291,0.57897,2.00096,0.2697,1.2075,0,0.00046441,0.00046441,0.00046441
543,22966.4,0.20702,0.41588,0.1454,0.77273,0,0.98669,0.98845,0.99009,0.86645,0.97927,0.98102,0.98293,0.7627,0.57885,2.00119,0.26975,1.20769,0,0.00046342,0.00046342,0.00046342
544,23008.5,0.20687,0.41659,0.14507,0.77293,0,0.98668,0.98846,0.99011,0.86647,0.97918,0.98094,0.98291,0.76258,0.57898,2.00249,0.2698,1.208,0,0.00046243,0.00046243,0.00046243
545,23050.2,0.20803,0.41363,0.14541,0.77354,0,0.98661,0.98838,0.99005,0.86648,0.97894,0.9807,0.98264,0.76258,0.57892,2.00324,0.26973,1.20823,0,0.00046144,0.00046144,0.00046144
546,23091.8,0.20737,0.41102,0.14484,0.77424,0,0.98669,0.98846,0.99008,0.86648,0.9791,0.98085,0.98287,0.76276,0.57881,2.00408,0.26991,1.20834,0,0.00046045,0.00046045,0.00046045
547,23133.9,0.20584,0.40038,0.14483,0.77197,0,0.98662,0.98846,0.99008,0.86664,0.979,0.98089,0.98291,0.76294,0.57873,2.00544,0.26969,1.20843,0,0.00045946,0.00045946,0.00045946
548,23176.1,0.20315,0.40654,0.14329,0.773,0,0.98665,0.98841,0.99013,0.86665,0.97922,0.981,0.98309,0.76309,0.57863,2.00658,0.26977,1.20867,0,0.00045847,0.00045847,0.00045847
549,23218.5,0.205,0.41435,0.14504,0.77202,0,0.98667,0.98849,0.99014,0.86666,0.97903,0.98082,0.98289,0.76299,0.5785,2.00875,0.2701,1.20883,0,0.00045748,0.00045748,0.00045748
550,23260.6,0.21282,0.41748,0.14743,0.77592,0,0.98659,0.98856,0.99014,0.86671,0.97907,0.98096,0.98301,0.76315,0.57842,2.01003,0.26992,1.20893,0,0.00045649,0.00045649,0.00045649
551,23302.8,0.20761,0.40928,0.14532,0.77249,0,0.98658,0.98845,0.99011,0.86681,0.97914,0.98105,0.98303,0.76306,0.57836,2.00873,0.26988,1.20911,0,0.0004555,0.0004555,0.0004555
552,23344.9,0.20056,0.40515,0.14282,0.77061,0,0.98658,0.98844,0.99013,0.86667,0.97899,0.98087,0.98287,0.76298,0.57825,2.00929,0.26974,1.20912,0,0.00045451,0.00045451,0.00045451
553,23392.3,0.20199,0.4046,0.14257,0.77296,0,0.98659,0.98844,0.99013,0.86659,0.97868,0.98065,0.98266,0.76301,0.5783,2.01073,0.26971,1.20932,0,0.00045352,0.00045352,0.00045352
554,23434.4,0.20389,0.41238,0.14306,0.77391,0,0.98659,0.98845,0.99014,0.86677,0.97883,0.98083,0.98277,0.76323,0.57825,2.01172,0.2699,1.20947,0,0.00045253,0.00045253,0.00045253
555,23476.7,0.20781,0.41989,0.14516,0.77358,0,0.98652,0.98845,0.99014,0.86672,0.9785,0.98048,0.9825,0.76315,0.57818,2.01166,0.26987,1.20952,0,0.00045154,0.00045154,0.00045154
556,23518.4,0.20774,0.41582,0.14524,0.77482,0,0.98649,0.98845,0.99015,0.86658,0.97855,0.98055,0.98277,0.76338,0.57807,2.01255,0.26985,1.20956,0,0.00045055,0.00045055,0.00045055
557,23562.9,0.20428,0.40744,0.14358,0.77229,0,0.9865,0.98845,0.99016,0.86653,0.97864,0.98062,0.98282,0.76332,0.57807,2.01265,0.26979,1.20955,0,0.00044956,0.00044956,0.00044956
558,23604.7,0.20744,0.414,0.1447,0.77462,0,0.98646,0.98845,0.99016,0.86652,0.97825,0.98083,0.98276,0.76331,0.57796,2.01237,0.26993,1.20957,0,0.00044857,0.00044857,0.00044857
559,23646.8,0.20283,0.4066,0.14372,0.77329,0,0.98625,0.98874,0.99018,0.86668,0.97826,0.98075,0.98268,0.76331,0.57799,2.01314,0.27001,1.20991,0,0.00044758,0.00044758,0.00044758
560,23688.5,0.20698,0.41407,0.14459,0.77576,0,0.98626,0.98874,0.99017,0.8668,0.97843,0.98091,0.98283,0.7634,0.57799,2.01375,0.26984,1.21013,0,0.00044659,0.00044659,0.00044659
561,23730.8,0.20453,0.40648,0.1439,0.77352,0,0.98628,0.98872,0.99016,0.86667,0.97861,0.98106,0.98294,0.76322,0.57805,2.01427,0.2699,1.21028,0,0.0004456,0.0004456,0.0004456
562,23774.3,0.20526,0.41,0.14376,0.77321,0,0.98626,0.98867,0.99016,0.86668,0.9786,0.981,0.98293,0.76328,0.57805,2.01497,0.26992,1.21057,0,0.00044461,0.00044461,0.00044461
563,23816,0.20546,0.40684,0.14409,0.77248,0,0.98632,0.98853,0.99017,0.86682,0.97874,0.98095,0.98291,0.76333,0.57797,2.01542,0.26976,1.21071,0,0.00044362,0.00044362,0.00044362
564,23857.6,0.20223,0.40318,0.14275,0.77216,0,0.98628,0.98856,0.99016,0.8667,0.97869,0.98099,0.98295,0.76324,0.57801,2.01591,0.26973,1.21089,0,0.00044263,0.00044263,0.00044263
565,23899.5,0.20156,0.40288,0.14263,0.77237,0,0.98629,0.98861,0.99015,0.86693,0.97878,0.98111,0.98301,0.76362,0.57795,2.01649,0.26947,1.21105,0,0.00044164,0.00044164,0.00044164
566,23942,0.20119,0.40572,0.14243,0.7713,0,0.98626,0.98875,0.99016,0.86687,0.97878,0.98108,0.98291,0.76344,0.57785,2.01686,0.26943,1.21119,0,0.00044065,0.00044065,0.00044065
567,23984,0.20146,0.40559,0.14288,0.77135,0,0.98631,0.98859,0.99017,0.86694,0.97872,0.98092,0.98283,0.76337,0.57789,2.01795,0.26967,1.21154,0,0.00043966,0.00043966,0.00043966
568,24025.9,0.19847,0.39511,0.14132,0.77133,0,0.9863,0.98859,0.99017,0.86705,0.97871,0.98092,0.98289,0.7635,0.5778,2.01871,0.26954,1.2117,0,0.00043867,0.00043867,0.00043867
569,24067.6,0.20416,0.40992,0.14346,0.77386,0,0.9863,0.98859,0.99015,0.86701,0.97872,0.98092,0.98283,0.76358,0.57787,2.01877,0.26938,1.21195,0,0.00043768,0.00043768,0.00043768
570,24111.1,0.20429,0.41004,0.14297,0.7724,0,0.9863,0.9886,0.99018,0.86693,0.97871,0.98094,0.98288,0.76374,0.57768,2.01862,0.26948,1.21186,0,0.00043669,0.00043669,0.00043669
571,24153.9,0.20298,0.40512,0.14322,0.77191,0,0.9863,0.98858,0.99018,0.86705,0.97888,0.98109,0.98297,0.76368,0.57766,2.01922,0.26943,1.21204,0,0.0004357,0.0004357,0.0004357
572,24196.1,0.20838,0.41768,0.14452,0.77429,0,0.98638,0.98856,0.9902,0.86705,0.97888,0.98099,0.98288,0.76371,0.57754,2.01827,0.26953,1.21196,0,0.00043471,0.00043471,0.00043471
573,24243.2,0.20249,0.40191,0.14306,0.77169,0,0.98638,0.98857,0.9902,0.86697,0.97863,0.98075,0.98272,0.76362,0.57755,2.01877,0.26961,1.21222,0,0.00043372,0.00043372,0.00043372
574,24289.1,0.20335,0.40545,0.14311,0.77401,0,0.98637,0.98856,0.9902,0.86686,0.97877,0.9806,0.98271,0.76349,0.57762,2.0204,0.26967,1.21241,0,0.00043273,0.00043273,0.00043273
575,24330.7,0.20014,0.40295,0.14171,0.7714,0,0.98634,0.98859,0.99021,0.86704,0.97852,0.98068,0.98273,0.7635,0.57755,2.0204,0.26951,1.21242,0,0.00043174,0.00043174,0.00043174
576,24377.8,0.20107,0.40448,0.14267,0.77215,0,0.98635,0.98859,0.99021,0.86696,0.97852,0.98068,0.98271,0.76357,0.57745,2.02017,0.26947,1.21249,0,0.00043075,0.00043075,0.00043075
577,24419.4,0.20636,0.41497,0.14412,0.7727,0,0.9864,0.98858,0.99021,0.8671,0.97865,0.98041,0.98265,0.76375,0.57756,2.01994,0.2693,1.2126,0,0.00042976,0.00042976,0.00042976
578,24461.7,0.20319,0.40604,0.14277,0.77272,0,0.98639,0.98856,0.99022,0.86703,0.97874,0.98048,0.98272,0.76376,0.57749,2.02156,0.26929,1.21268,0,0.00042877,0.00042877,0.00042877
579,24503.8,0.20424,0.40764,0.14241,0.77366,0,0.98638,0.98857,0.99021,0.86714,0.97857,0.98029,0.98258,0.76387,0.57741,2.02183,0.26904,1.2128,0,0.00042778,0.00042778,0.00042778
580,24546.1,0.2081,0.41222,0.14459,0.7747,0,0.98631,0.98861,0.9902,0.86708,0.97849,0.9803,0.98257,0.76406,0.57746,2.02095,0.26924,1.21285,0,0.00042679,0.00042679,0.00042679
581,24588.7,0.19886,0.40039,0.14061,0.77201,0,0.98636,0.98857,0.9902,0.86701,0.97856,0.98028,0.9826,0.76387,0.5774,2.0208,0.26921,1.21271,0,0.0004258,0.0004258,0.0004258
582,24631.3,0.19857,0.40091,0.14062,0.77294,0,0.98637,0.98857,0.9902,0.86698,0.97865,0.98035,0.98264,0.76388,0.5774,2.02088,0.26914,1.2127,0,0.00042481,0.00042481,0.00042481
583,24673,0.20418,0.40938,0.1427,0.77283,0,0.98624,0.98866,0.99019,0.86696,0.97856,0.98037,0.98262,0.7639,0.57743,2.02141,0.26905,1.21273,0,0.00042382,0.00042382,0.00042382
584,24715.1,0.2093,0.41848,0.14455,0.77515,0,0.98638,0.98855,0.99018,0.86711,0.97868,0.9804,0.9826,0.76401,0.57744,2.02104,0.2692,1.21282,0,0.00042283,0.00042283,0.00042283
585,24757.6,0.20478,0.40847,0.14232,0.7739,0,0.9863,0.98857,0.99019,0.86704,0.97848,0.98029,0.98258,0.76403,0.57744,2.02132,0.26922,1.21288,0,0.00042184,0.00042184,0.00042184
586,24799.2,0.2007,0.40979,0.1414,0.77254,0,0.98631,0.98855,0.99019,0.86715,0.97843,0.98051,0.98271,0.76435,0.57746,2.02106,0.26897,1.21293,0,0.00042085,0.00042085,0.00042085
587,24841.8,0.20275,0.41127,0.14203,0.77296,0,0.98631,0.98853,0.9902,0.86719,0.97841,0.9805,0.9827,0.76426,0.57746,2.02194,0.26881,1.21306,0,0.00041986,0.00041986,0.00041986
588,24883.5,0.19915,0.40085,0.14093,0.77215,0,0.98632,0.9885,0.99022,0.86701,0.97835,0.98041,0.98256,0.76402,0.57739,2.02242,0.26886,1.21301,0,0.00041887,0.00041887,0.00041887
589,24928.8,0.19637,0.39165,0.13969,0.77091,0,0.98633,0.98849,0.99021,0.86706,0.97836,0.9804,0.98255,0.7639,0.57744,2.02234,0.2689,1.2132,0,0.00041788,0.00041788,0.00041788
590,24970.6,0.20079,0.40212,0.14109,0.77202,0,0.98634,0.98847,0.99024,0.86705,0.97831,0.9803,0.98251,0.76393,0.57753,2.02268,0.26888,1.21331,0,0.00041689,0.00041689,0.00041689
591,25012.3,0.20449,0.4106,0.14341,0.7743,0,0.98641,0.98845,0.99023,0.86714,0.97862,0.98029,0.98259,0.76409,0.57739,2.02295,0.26888,1.21337,0,0.0004159,0.0004159,0.0004159
592,25053.9,0.20179,0.40593,0.14249,0.77249,0,0.98642,0.98842,0.99023,0.86707,0.97868,0.98028,0.98259,0.76383,0.57744,2.02312,0.26893,1.21356,0,0.00041491,0.00041491,0.00041491
593,25096,0.1982,0.39385,0.14005,0.77096,0,0.98635,0.98843,0.99026,0.86701,0.97842,0.98035,0.98261,0.76369,0.57737,2.02306,0.26875,1.21347,0,0.00041392,0.00041392,0.00041392
594,25137.8,0.20253,0.40248,0.14203,0.77422,0,0.98641,0.98843,0.99023,0.86699,0.97844,0.98026,0.98254,0.76376,0.57738,2.02365,0.26884,1.21363,0,0.00041293,0.00041293,0.00041293
595,25179.6,0.20002,0.40312,0.14122,0.77411,0,0.98642,0.98839,0.99025,0.86719,0.97865,0.98019,0.98255,0.76368,0.57741,2.02402,0.26875,1.21381,0,0.00041194,0.00041194,0.00041194
596,25221.6,0.20084,0.40542,0.14131,0.77343,0,0.98641,0.98838,0.99025,0.86716,0.97872,0.98028,0.98262,0.7639,0.57745,2.02457,0.26872,1.21379,0,0.00041095,0.00041095,0.00041095
597,25263.2,0.20082,0.3999,0.14106,0.77367,0,0.98627,0.98845,0.99027,0.8671,0.97859,0.98029,0.9827,0.76396,0.5774,2.02491,0.26869,1.21379,0,0.00040996,0.00040996,0.00040996
598,25305,0.19991,0.39956,0.1412,0.77475,0,0.98659,0.98825,0.99026,0.86732,0.97862,0.98023,0.98266,0.76412,0.57727,2.0251,0.26873,1.21357,0,0.00040897,0.00040897,0.00040897
599,25346.9,0.20342,0.40552,0.14188,0.77298,0,0.98661,0.98825,0.99027,0.86727,0.9785,0.98004,0.98258,0.76418,0.57716,2.02518,0.2687,1.21348,0,0.00040798,0.00040798,0.00040798
600,25388.6,0.19891,0.39957,0.14118,0.77275,0,0.98583,0.98896,0.99027,0.8673,0.97845,0.97995,0.98251,0.76422,0.57717,2.02542,0.26872,1.21353,0,0.00040699,0.00040699,0.00040699
601,25431.1,0.19758,0.39448,0.14015,0.77076,0,0.98583,0.98896,0.99026,0.86736,0.97834,0.97983,0.98248,0.76414,0.57702,2.02592,0.26868,1.21348,0,0.000406,0.000406,0.000406
602,25473,0.20006,0.40406,0.1406,0.77458,0,0.98584,0.98894,0.99028,0.8674,0.9784,0.97989,0.9825,0.76406,0.57691,2.02633,0.26872,1.21332,0,0.00040501,0.00040501,0.00040501
603,25514.7,0.1972,0.39376,0.1397,0.77121,0,0.98614,0.98897,0.99026,0.86716,0.97817,0.98007,0.98248,0.76394,0.57694,2.02699,0.26854,1.21335,0,0.00040402,0.00040402,0.00040402
604,25556.7,0.20094,0.40224,0.14094,0.77288,0,0.98622,0.98904,0.99031,0.86712,0.97827,0.98013,0.9825,0.76381,0.57691,2.02702,0.26864,1.21332,0,0.00040303,0.00040303,0.00040303
605,25598.6,0.19966,0.40073,0.14026,0.77298,0,0.98621,0.98903,0.99031,0.86723,0.9783,0.98012,0.98249,0.764,0.57693,2.02676,0.26854,1.21324,0,0.00040204,0.00040204,0.00040204
606,25640.2,0.19689,0.39376,0.139,0.77127,0,0.98622,0.98905,0.99031,0.86723,0.97827,0.98014,0.98247,0.76414,0.5769,2.02693,0.26847,1.2132,0,0.00040105,0.00040105,0.00040105
607,25682.2,0.1987,0.40117,0.13995,0.77376,0,0.98621,0.98905,0.99031,0.86724,0.97823,0.98005,0.98242,0.76403,0.57691,2.02648,0.2686,1.21318,0,0.00040006,0.00040006,0.00040006
608,25723.7,0.20334,0.40461,0.14157,0.77377,0,0.98623,0.98904,0.99034,0.86735,0.97823,0.98005,0.98244,0.76409,0.57689,2.02597,0.2685,1.21314,0,0.00039907,0.00039907,0.00039907
609,25765.4,0.19762,0.39681,0.14026,0.77223,0,0.98663,0.98864,0.99032,0.86735,0.9782,0.98014,0.98242,0.76408,0.57676,2.02581,0.26853,1.21307,0,0.00039808,0.00039808,0.00039808
610,25807.3,0.19887,0.39964,0.13997,0.77168,0,0.98662,0.98858,0.99034,0.86739,0.97799,0.97983,0.98221,0.76428,0.5767,2.02562,0.26846,1.21291,0,0.00039709,0.00039709,0.00039709
611,25849.8,0.19754,0.40252,0.1401,0.77129,0,0.98661,0.9886,0.99034,0.86731,0.97798,0.97983,0.98219,0.76421,0.57671,2.0256,0.2684,1.21291,0,0.0003961,0.0003961,0.0003961
612,25891.5,0.19653,0.39206,0.13953,0.77193,0,0.98661,0.98861,0.99035,0.86731,0.97815,0.98,0.98228,0.76433,0.5766,2.02551,0.26835,1.21281,0,0.00039511,0.00039511,0.00039511
613,25933.4,0.19839,0.39862,0.14005,0.7712,0,0.9866,0.98861,0.99035,0.86737,0.978,0.97982,0.98219,0.7644,0.57666,2.02527,0.26837,1.21282,0,0.00039412,0.00039412,0.00039412
614,25975.9,0.1965,0.39411,0.13955,0.77099,0,0.98658,0.98866,0.99035,0.86727,0.97812,0.98003,0.98231,0.76428,0.57667,2.02453,0.26836,1.21283,0,0.00039313,0.00039313,0.00039313
615,26017.8,0.20176,0.39833,0.1411,0.77288,0,0.98656,0.98867,0.99036,0.86725,0.97812,0.98003,0.98231,0.76417,0.57657,2.0243,0.26842,1.21286,0,0.00039214,0.00039214,0.00039214
616,26059.7,0.19613,0.39391,0.13879,0.77227,0,0.98657,0.98868,0.99036,0.86741,0.9782,0.98012,0.98251,0.76444,0.57659,2.02447,0.26841,1.21287,0,0.00039115,0.00039115,0.00039115
617,26102,0.19219,0.3842,0.13755,0.77038,0,0.98655,0.98871,0.99036,0.8673,0.97819,0.98013,0.9825,0.7643,0.57663,2.02344,0.26851,1.21289,0,0.00039016,0.00039016,0.00039016
618,26143.9,0.19727,0.40202,0.13941,0.77266,0,0.98656,0.98872,0.99034,0.86723,0.97837,0.9803,0.98258,0.76431,0.57672,2.02397,0.26851,1.213,0,0.00038917,0.00038917,0.00038917
619,26185.9,0.19546,0.39565,0.1387,0.77224,0,0.98654,0.98874,0.99035,0.86728,0.97826,0.98023,0.98253,0.7646,0.57669,2.02414,0.26861,1.21317,0,0.00038818,0.00038818,0.00038818
620,26228.3,0.19686,0.39696,0.13961,0.77172,0,0.98624,0.98898,0.99031,0.86718,0.97825,0.98022,0.98253,0.76428,0.57653,2.02402,0.26882,1.21305,0,0.00038719,0.00038719,0.00038719
621,26270.3,0.1941,0.39294,0.13868,0.77214,0,0.98642,0.98859,0.99032,0.86737,0.97848,0.98026,0.98269,0.76456,0.5767,2.02471,0.26879,1.21321,0,0.0003862,0.0003862,0.0003862
622,26312.9,0.19446,0.39672,0.13855,0.77242,0,0.9865,0.98868,0.99037,0.86724,0.97843,0.98016,0.98255,0.76447,0.57674,2.02552,0.26883,1.21323,0,0.00038521,0.00038521,0.00038521
623,26354.9,0.1924,0.3889,0.13751,0.7715,0,0.98622,0.98889,0.99031,0.86717,0.97841,0.98016,0.98254,0.76437,0.57675,2.02564,0.26875,1.21325,0,0.00038422,0.00038422,0.00038422
624,26396.8,0.19437,0.39493,0.13826,0.7727,0,0.98623,0.98888,0.99032,0.86726,0.97834,0.98008,0.98252,0.76415,0.57673,2.02501,0.26888,1.21329,0,0.00038323,0.00038323,0.00038323
625,26438.4,0.19386,0.38617,0.13789,0.77165,0,0.9864,0.98869,0.9903,0.86734,0.97813,0.9799,0.98231,0.76437,0.57674,2.02516,0.26872,1.21328,0,0.00038224,0.00038224,0.00038224
626,26480,0.19898,0.4018,0.13993,0.77401,0,0.98632,0.98877,0.99034,0.86734,0.978,0.98002,0.98233,0.7641,0.57678,2.02496,0.26874,1.21339,0,0.00038125,0.00038125,0.00038125
627,26522.2,0.18842,0.38888,0.13637,0.76896,0,0.98638,0.98887,0.99036,0.86733,0.97799,0.98003,0.9823,0.76402,0.57671,2.02488,0.26878,1.21337,0,0.00038026,0.00038026,0.00038026
628,26563.9,0.1964,0.39777,0.1382,0.7723,0,0.98636,0.98892,0.99038,0.86733,0.97783,0.97999,0.9822,0.76414,0.57663,2.02339,0.26873,1.21334,0,0.00037927,0.00037927,0.00037927
